"KOD03_097"	"AD06_048"	"WC05_048"	"HS04_048"	"PS12_009"	"GS13_017"	"PWS12_133"	"UP03_048"
"X2664"	0.1159	0.1505	0.0907	0.0749	0.0244	0	0.0815	0.0482
"X267"	0.3716	0.266	0.1226	0.0548	0.1036	0.0909	0.2925	0.1404
"X2671"	0.4884	0.4796	0.5057	0.4974	0.5032	0.4621	0.5054	0.4603
"X2673"	0.025	0	0	0.025	0.025	0.1591	0	0
"X2680"	0.4951	0.4989	0.3561	0.2756	0.4372	0.2273	0.5018	0.4942
"X2681"	0.1159	0	0	0	0	0	0.0417	0
"X2687"	0.3018	0.2957	0.142	0	0.0939	0.0833	0.0417	0.2962
"X2688"	0.1063	0.2009	0.037	0.0294	0	0.1	0.1976	0.081
"X2689"	0	0.0333	0.0303	0	0.1159	0	0	0
"X269"	0.4654	0.5	0.4413	0.5038	0.3237	0.1591	0.502	0.4526
"X2691"	0.2165	0.1774	0.3864	0.275	0.428	0.4773	0.1902	0.3118
"X2693"	0.1381	0.0357	0.0323	0.1381	0.0506	0	0.1621	0.1276
"X2696"	0.3654	0.4613	0.4966	0.45	0.4598	0.3864	0.4493	0.45
"X2698"	0.2982	0.2976	0.228	0.0788	0.1192	0	0.1902	0.1437
"X270"	0.461	0.4506	0.3741	0.4231	0.3957	0.3939	0.4511	0.489
"X2701"	0	0	0	0.1036	0	0	0.1299	0
"X2705"	0.1862	0.2564	0.2169	0.0788	0.3208	0.1727	0.1558	0.3138
"X271"	0	0.1264	0	0.0519	0.0256	0	0	0
"X2712"	0.4677	0.4548	0.4508	0.366	0.3782	0.3864	0.3587	0.4019
"X2715"	0	0.1032	0.1462	0.0286	0.0494	0.2879	0.1688	0.0244
"X2716"	0.2019	0.228	0.089	0.1827	0.0482	0.0833	0.2826	0.1545
"X2717"	0.4872	0.5034	0.3952	0.436	0.4731	0.3939	0.5018	0.4683
"X2719"	0.453	0.4782	0.4234	0.4089	0.4673	0.3409	0.4909	0.4667
"X2722"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X2727"	0.491	0.3954	0.4126	0.3596	0.4571	0.4621	0.4964	0.4063
"X2730"	0.3175	0.2894	0.1724	0.1824	0.2421	0.2667	0.2727	0.1906
"X2734"	0.4626	0.4729	0.4567	0.4462	0.496	0.3889	0.5024	0.5019
"X2735"	0.1372	0.1226	0.0303	0	0.1159	0.1591	0.2228	0.0962
"X2743"	0.1509	0.0634	0.0615	0.0768	0.1036	0.1727	0.0417	0.0985
"X2751"	0.5028	0.4954	0.5	0.4993	0.4912	0.5227	0.5018	0.4513
"X2754"	0.4988	0.5066	0.5049	0.4885	0.4927	0.4242	0.5	0.5051
"X2755"	0.1653	0.0323	0.2159	0.0731	0.0962	0	0.1196	0.0918
"X2758"	0.1653	0.0357	0.0323	0	0	0	0.1196	0.1862
"X2762"	0.1036	0.2155	0.2386	0.1036	0.1437	0	0.1976	0.0939
"X2766"	0.0788	0.1769	0.1709	0.027	0.2696	0.1727	0.085	0.0832
"X2768"	0.0985	0.2222	0.1505	0.2748	0.3231	0.3091	0.2826	0.226
"X2769"	0.359	0.3437	0.3276	0.33	0.2807	0.2667	0.4185	0.3378
"X277"	0.2511	0.3448	0.3201	0.2319	0.3018	0.2879	0.2862	0.3598
"X2772"	0.0788	0.0634	0	0.0768	0	0	0.1558	0.0985
"X2773"	0.4782	0.5085	0.4692	0.4981	0.5024	0.4182	0.4763	0.478
"X2776"	0.101	0.1552	0.1165	0.0519	0.0256	0	0.0815	0.0962
"X2783"	0.0256	0	0	0.0597	0.1036	0	0.0455	0
"X2788"	0.4685	0.5053	0.4925	0.4505	0.4777	0.3182	0.4366	0.4968
"X2793"	0.0278	0.0677	0.0615	0	0.0263	0	0.0435	0.101
"X2794"	0.2348	0.1563	0.0597	0.1186	0.0713	0	0	0.0713
"X2797"	0.0286	0.1349	0.119	0.1123	0.1472	0.2273	0.0815	0.0768
"X2798"	0.5013	0.3796	0.4527	0.4917	0.4513	0.5	0.4928	0.448
"X280"	0.178	0.0935	0	0.0494	0.1159	0.1591	0.1902	0.1545
"X2800"	0	0	0.1155	0.025	0.025	0	0	0.047
"X2801"	0.1548	0.1305	0.1828	0.2065	0.0533	0.1591	0.1245	0.1615
"X2815"	0.2524	0.1774	0.1774	0.1734	0.2524	0.1591	0.2727	0.3171
"X2822"	0.0749	0.0634	0	0	0	0.0833	0.1558	0.0238
"X2824"	0.4114	0.3985	0.3879	0.3423	0.3431	0.3091	0.3804	0.4175
"X2829"	0.178	0.2516	0.2386	0.1821	0.178	0.0833	0.1902	0.0918
"X2830"	0	0	0.0323	0.0749	0.1276	0	0	0
"X2832"	0.2449	0.3241	0.1828	0.1276	0.2019	0.0833	0.2536	0.2354
"X2833"	0.5008	0.4925	0.3639	0.3725	0.3981	0.4318	0.5054	0.4689
"X2835"	0.2524	0.0935	0.0881	0.1821	0.0244	0	0.0815	0.1341
"X2840"	0.2807	0.1944	0.1462	0.2632	0.0482	0	0.3351	0.2212
"X2844"	0.1159	0.3172	0.0597	0.1653	0.0244	0	0.2228	0.0918
"X2847"	0.5032	0.5057	0.505	0.5013	0.4909	0.5091	0.5036	0.5006
"X2850"	0.1159	0.0323	0	0.025	0.178	0.0833	0	0.047
"X2851"	0	0.0655	0.1774	0.1215	0.0263	0	0	0.0506
"X2852"	0	0.1264	0.0312	0.0256	0.0263	0	0.0417	0
"X2854"	0.0615	0	0	0.0832	0.0312	0.2222	0	0.0563
"X2856"	0.0244	0	0	0.0494	0.0244	0	0.1196	0
"X2858"	0.4865	0.4524	0.4966	0.496	0.4926	0.4545	0.4529	0.4367
"X2859"	0.2524	0.2222	0.2386	0.2504	0.2397	0.2545	0.2826	0.253
"X286"	0.0263	0.0357	0	0	0	0	0.1196	0
"X2863"	0.0286	0.1601	0	0.0548	0.0788	0.2455	0.1196	0.0533
"X2867"	0.1976	0.1226	0.1922	0.1186	0.1159	0.1591	0.2228	0.1545
"X2870"	0.1159	0.0655	0.1462	0.2619	0.0713	0.0833	0.0417	0.0939
"X2871"	0.4745	0.4466	0.4852	0.3485	0.452	0.3182	0.4486	0.4302
"X2872"	0.0713	0.1226	0.142	0.1615	0.2348	0.0833	0.0417	0.1132
"X2873"	0	0.0323	0.142	0.0494	0.0482	0.1591	0	0
"X2876"	0.0713	0.0935	0.0881	0.0731	0.025	0	0.0417	0.1545
"X2883"	0.4915	0.4839	0.4763	0.4561	0.4927	0.4924	0.5018	0.4901
"X2885"	0	0	0.0881	0	0	0.1591	0.0417	0
"X2889"	0.2165	0.2092	0.0597	0.1404	0.0713	0	0.3098	0.1579
"X2892"	0	0	0	0	0.1615	0.1591	0.0417	0
"X2893"	0.084	0.1305	0	0.0286	0.0768	0.0833	0.1245	0
"X2894"	0.0749	0.0323	0.1676	0.2312	0.1976	0.1591	0.1196	0.0918
"X2898"	0.419	0.4894	0.5032	0.5068	0.4788	0.4182	0.4764	0.4649
"X2899"	0	0.1349	0.0312	0.0597	0.0506	0	0.0815	0.0244
"X2900"	0.0263	0.0634	0.1264	0	0	0.0833	0.2826	0
"X2902"	0.1472	0.1601	0	0	0.0303	0	0.0815	0.025
"X2903"	0	0.1958	0.0726	0.027	0.0749	0.0909	0	0
"X2904"	0.0962	0.1774	0.1155	0.0962	0	0	0.1902	0.0697
"X2905"	0.0533	0.0966	0.1884	0.1245	0.1245	0	0.0815	0.0533
"X2907"	0.3514	0.3355	0.34	0.3364	0.3151	0.3409	0.3202	0.1653
"X2909"	0.3076	0.2167	0.3241	0.2943	0.3806	0.1727	0.3143	0.35
"X2912"	0.081	0.0357	0.0881	0.1036	0	0	0	0
"X2913"	0.1444	0.1349	0	0.0263	0	0	0.0815	0.1821
"X2914"	0.3519	0.1828	0.2396	0.2065	0.2162	0.3409	0.2536	0.23
"X2916"	0.2212	0.3413	0	0.1472	0.1862	0.3409	0.2648	0.3264
"X2917"	0.1906	0.1362	0.1226	0.081	0.1245	0.0833	0.0455	0.0962
"X2919"	0.4829	0.5	0.4839	0.4904	0.4936	0.5	0.5	0.5
"X2926"	0.4909	0.5032	0.5047	0.5045	0.5049	0.5227	0.4185	0.5032
"X2927"	0.3329	0.3355	0.2386	0.2638	0.1404	0.1591	0.0815	0.212
"X293"	0.1588	0.0333	0.2671	0.2214	0.1653	0	0	0.027
"X2936"	0.1063	0.0357	0.0655	0	0	0	0.1621	0
"X2937"	0.1509	0.2155	0.0333	0.1092	0.1509	0	0.085	0.2119
"X2942"	0.3919	0.3981	0.4264	0.3293	0.4559	0.4318	0.2826	0.3596
"X2946"	0.0263	0.0634	0.0655	0.0749	0.1063	0	0.0815	0.1404
"X2951"	0.2326	0.2738	0.2816	0.0286	0.1872	0	0.2056	0.2162
"X2953"	0.489	0.4989	0.5047	0.5045	0.4604	0.4545	0.4348	0.4971
"X2955"	0.1579	0.0323	0.0881	0.1186	0.1976	0	0.1902	0.1545
"X2957"	0.4082	0.4172	0.4015	0.437	0.3037	0.3409	0.4511	0.4222
"X2961"	0.3018	0.3366	0.2604	0.2577	0.2524	0.3409	0.2228	0.1934
"X2962"	0.0244	0	0.1686	0.1404	0.3854	0.3939	0.1196	0.0238
"X2963"	0.2755	0.4347	0.1601	0.2511	0.2162	0.1591	0.2228	0.4204
"X2966"	0.0856	0.0357	0.2009	0.0881	0.0533	0.0909	0.0417	0.1653
"X2967"	0.027	0	0.1828	0.0263	0.1063	0.1889	0.0815	0.0482
"X2975"	0.4939	0.4849	0.502	0.5045	0.4896	0.5227	0.5036	0.4866
"X2983"	0.0713	0.0323	0	0.0962	0.0244	0	0.1196	0.0918
"X2985"	0.4327	0.4409	0.4782	0.4032	0.434	0.3636	0.3351	0.4183
"X2991"	0.139	0	0	0	0	0	0	0
"X2995"	0.1579	0.1774	0.142	0.025	0.0482	0	0	0.0244
"X2998"	0	0	0.0634	0.1276	0.0731	0.0909	0.0815	0
"X3001"	0.0278	0	0.0634	0.1036	0.0985	0.0833	0	0.047
"X3003"	0.2165	0.3638	0.4594	0.4026	0.4141	0.5227	0.4511	0.1787
"X3004"	0.1588	0.037	0.0655	0.0519	0.0768	0	0.0815	0
"X3006"	0.2165	0.3034	0.2386	0.1186	0.2397	0.0833	0.0417	0.1159
"X3008"	0.4717	0.4947	0.3325	0.4587	0.4609	0.2455	0.4638	0.482
"X3010"	0.2866	0.1884	0.2604	0.1653	0.3323	0.3939	0.0815	0.286
"X3012"	0.3077	0.3034	0	0	0	0	0.1245	0.1653
"X3013"	0.101	0.1774	0.1785	0.1693	0.0768	0.0833	0.1902	0.2688
"X3017"	0.0731	0.1226	0.1884	0.1597	0.2162	0.3636	0.1621	0.1622
"X3019"	0.4171	0.4806	0.4489	0.434	0.448	0.5	0.4802	0.4183
"X3020"	0.3077	0.4022	0.3864	0.4327	0.4268	0.4545	0.3804	0.3258
"X3022"	0.2212	0.4054	0.339	0.3917	0.3848	0.4242	0.4511	0.3306
"X3025"	0.256	0.4586	0.1922	0.2449	0.1693	0.5	0.5	0.4739
"X3026"	0.2688	0.2032	0.0615	0.141	0.3138	0	0.1558	0.1165
"X3034"	0.419	0.4032	0.4113	0.359	0.3024	0.2879	0.3351	0.3378
"X304"	0.1063	0	0.1922	0.1615	0.1479	0	0.0417	0.0494
"X3041"	0	0	0.0303	0.1186	0.0962	0.0909	0.2228	0.0238
"X3050"	0.3591	0.3892	0.2812	0.1615	0.2524	0.1591	0.1245	0.2805
"X3051"	0.4552	0.3632	0.4172	0.3784	0.359	0.1591	0.4511	0.2404
"X3055"	0.1693	0.2586	0.322	0.2112	0.2872	0.2955	0.1299	0.0939
"X3056"	0.2524	0.2092	0.4006	0.2583	0.3144	0.2545	0.1558	0.2524
"X3057"	0.1653	0.1349	0.0312	0.1509	0.0519	0	0.3822	0.1934
"X3059"	0.0731	0.1653	0.0345	0.0519	0.0737	0	0.1576	0.0263
"X306"	0.4244	0.4624	0.4355	0.4777	0.4451	0.1591	0.4855	0.4704
"X3063"	0	0	0	0.1245	0	0	0	0
"X3071"	0.0263	0.0655	0.1976	0.0506	0.1159	0.0833	0.1558	0.0494
"X3072"	0.2866	0.2586	0.3276	0.359	0.391	0.3939	0.1902	0.2456
"X3073"	0.309	0.2032	0.4678	0.3231	0.5037	0.4318	0.404	0.1653
"X3086"	0.1913	0.1349	0.1505	0.101	0.2449	0.1727	0.0815	0.1472
"X3091"	0	0	0.1155	0.0731	0.0713	0	0	0.0238
"X3098"	0.2807	0.2976	0.1774	0.256	0.2212	0.1727	0.1902	0.2449
"X3100"	0	0	0.1349	0.0817	0	0	0.0417	0
"X3101"	0.2165	0	0.3085	0.2577	0.1579	0.0833	0.1902	0.1787
"X3108"	0	0.0357	0.0966	0.0533	0.1862	0	0.0815	0.0506
"X3115"	0.359	0.1552	0.2883	0.1472	0.1404	0.0833	0.0929	0.0918
"X312"	0.1615	0.2092	0.2345	0.3235	0.2019	0.0833	0.2628	0.2511
"X3124"	0.4212	0.3704	0.3892	0.4168	0.4467	0.4242	0.462	0.4643
"X3131"	0.4793	0.4796	0.4991	0.4135	0.4274	0.4621	0.4366	0.421
"X3135"	0.101	0	0	0	0	0	0	0
"X3136"	0.0278	0	0.0615	0.0506	0.0768	0	0	0.0985
"X3138"	0.505	0.504	0.4347	0.4659	0.4771	0.5	0.5091	0.5
"X314"	0.3171	0.266	0.1552	0.1862	0.0713	0.2273	0.2228	0.2973
"X3142"	0.0731	0.1305	0.0634	0.1186	0.2019	0	0.1976	0.1186
"X3144"	0.0749	0.1601	0	0.081	0.0286	0	0.0887	0.1245
"X3146"	0.4399	0.3871	0.3458	0.2397	0.3077	0.2273	0.4511	0.3854
"X3154"	0.4577	0.4569	0.3815	0.3917	0.391	0.5	0.4891	0.4788
"X3157"	0.1693	0.0655	0.0303	0.0533	0	0	0	0.0713
"X316"	0.1862	0.2586	0.2671	0.2019	0.2524	0.3636	0.3458	0.3113
"X3160"	0.4067	0.371	0.1922	0.2917	0.286	0.1591	0.2536	0.2642
"X3162"	0.2171	0.3241	0.2159	0.141	0.0713	0.0833	0.0815	0.3792
"X3165"	0.0731	0.0333	0.0357	0.1821	0.1186	0.0833	0.1621	0.101
"X3169"	0.3317	0.4301	0.1676	0.0962	0.3024	0.0833	0.3822	0.367
"X3172"	0.4833	0.4968	0.497	0.4897	0.5012	0.5227	0.5054	0.4622
"X3173"	0.4527	0.4925	0.4805	0.4815	0.4853	0.4848	0.4656	0.3801
"X3175"	0.027	0.0345	0	0.0506	0	0	0.1196	0.0768
"X3176"	0.101	0.1944	0.1155	0.0506	0	0	0	0.0918
"X318"	0.2386	0.2369	0.0385	0.2043	0.1399	0	0.2056	0.1734
"X3180"	0.3457	0.4115	0.3712	0.3654	0.3024	0.4621	0.4366	0.3317
"X3181"	0.0962	0.1884	0.2516	0.2312	0.1862	0.0833	0.1976	0.1404
"X3185"	0.3083	0.228	0.2159	0.2583	0.4177	0.3409	0.1558	0.2695
"X3187"	0.1159	0.0935	0.0881	0.1615	0.2165	0.2879	0.1902	0.2805
"X3188"	0	0.0726	0.0333	0.027	0.1063	0	0	0.0263
"X3189"	0.0482	0	0.0634	0	0.1186	0	0	0.0263
"X3192"	0.025	0.0998	0.1155	0.0731	0.1579	0.1591	0.0815	0.047
"X3193"	0	0.1032	0	0	0	0	0	0
"X3196"	0.081	0.2092	0.1601	0.2159	0.2372	0.1591	0.1558	0.1404
"X3198"	0.4849	0.4985	0.504	0.4794	0.506	0.5091	0.4891	0.4323
"X320"	0	0	0.0303	0	0.0939	0.1591	0	0
"X3200"	0.0579	0	0.1349	0.0832	0.081	0.0833	0	0
"X3201"	0.0533	0	0	0.0263	0	0	0.1196	0.0697
"X3202"	0.4665	0.5	0.4699	0.4147	0.4726	0.5	0.5	0.5
"X3204"	0.0263	0	0	0.142	0.027	0.0909	0	0
"X3207"	0.4991	0.504	0.5	0.497	0.5056	0.5182	0.4805	0.4872
"X3208"	0.0278	0.0357	0.0357	0.0278	0.1548	0.1727	0.1196	0
"X3211"	0.1976	0.1774	0.2218	0.3138	0.2065	0	0.3351	0.253
"X3213"	0.0494	0.1601	0.2738	0.1906	0.2976	0.1591	0	0
"X3215"	0.3171	0.4022	0.4345	0.2632	0.3077	0.2879	0.303	0.2962
"X3217"	0.0256	0.0966	0.0907	0.0768	0.0749	0.2879	0.2228	0.1159
"X3221"	0.4994	0.5	0.5	0.4981	0.5	0.5	0.5	0.5
"X3224"	0.1548	0.1446	0.0998	0.027	0.1317	0	0	0
"X3226"	0.1579	0.228	0.1676	0.2583	0.3654	0.2273	0.1558	0.3258
"X323"	0.0832	0.0323	0.1884	0.2372	0.2992	0.2273	0.0417	0.0256
"X3232"	0.4979	0.4914	0.4766	0.4962	0.4528	0.4333	0.4529	0.452
"X3235"	0.3957	0.4172	0.4384	0.4135	0.3024	0.3409	0.4493	0.4408
"X3238"	0.4815	0.4987	0.4323	0.463	0.4197	0.0909	0.5036	0.4784
"X3241"	0	0.0323	0.0597	0	0.1372	0.0833	0	0
"X3246"	0.025	0.1226	0.0615	0.1245	0.1215	0	0	0.0731
"X3248"	0.0749	0.0701	0.0634	0.1676	0.027	0	0	0.0533
"X3249"	0.0263	0.1396	0.0357	0.0519	0.0749	0	0.1245	0.0263
"X3253"	0.025	0.0634	0.0597	0.0749	0.0244	0	0.1196	0.1341
"X3254"	0.4386	0.3793	0.3458	0.4784	0.3391	0.4318	0.3587	0.3476
"X3255"	0.0482	0.0701	0.0597	0.1906	0	0	0	0
"X3258"	0.0278	0	0.228	0	0.1245	0	0.0417	0
"X326"	0.3317	0.2032	0	0.0494	0.0244	0.1591	0.3116	0.047
"X3260"	0.3986	0.371	0.4148	0.4602	0.4679	0.3409	0.4022	0.4459
"X3265"	0.3083	0.4126	0.4466	0.3144	0.4526	0.4727	0.3458	0.4128
"X3270"	0.4274	0.3241	0.4593	0.3917	0.4287	0.4242	0.4466	0.3463
"X328"	0	0.0357	0	0.1036	0.0263	0	0	0
"X3281"	0.5	0.486	0.5038	0.4827	0.4738	0.5303	0.5018	0.4623
"X3285"	0.1372	0.0935	0.0303	0.1186	0.1585	0.2273	0.0417	0.1132
"X3286"	0.0278	0	0.1264	0.0832	0.1063	0	0.1245	0
"X3287"	0.0962	0.0677	0.0597	0.2019	0.0244	0	0	0.047
"X3295"	0.2019	0.3538	0.1922	0.1862	0.1245	0.4727	0.4881	0.4026
"X3297"	0.3598	0.4115	0.3864	0.3391	0.3237	0.2273	0.3202	0.367
"X3299"	0.1276	0.2155	0.228	0.2941	0.1952	0.2273	0.1902	0.2019
"X33"	0	0.1226	0	0	0.0244	0	0	0.047
"X330"	0.253	0.2032	0.0303	0.1186	0.1862	0.2273	0.1558	0.1372
"X3303"	0	0	0	0	0.101	0	0	0
"X3305"	0.0713	0	0.1155	0.0731	0.2354	0.0833	0.1558	0.1372
"X3306"	0.386	0.3871	0.3276	0.4467	0.3378	0.0833	0.4203	0.3537
"X3307"	0.178	0.2957	0.1155	0.0985	0.2695	0.1591	0.2312	0.1653
"X3311"	0	0.2957	0.0881	0.0731	0.0244	0	0.0417	0.0697
"X3312"	0	0	0	0	0	0.1727	0.0435	0
"X332"	0.3457	0.2957	0.3883	0.3083	0.3788	0.3939	0.3351	0.2642
"X3320"	0.1372	0.1264	0.2386	0.0768	0.2701	0.5	0.1558	0.0713
"X3326"	0.5027	0.4901	0.3085	0.4488	0.2755	0.0833	0.3478	0.4858
"X3327"	0.1159	0.1774	0.3731	0.3788	0.4177	0.5	0.2826	0.1341
"X3328"	0.4991	0.5085	0.4692	0.4805	0.3859	0.2455	0.4728	0.4802
"X3329"	0.3018	0.3538	0.4811	0.3519	0.4463	0.2273	0.4203	0.3269
"X3330"	0	0.1349	0.0323	0.0731	0	0.0833	0	0
"X3332"	0.166	0.0966	0.2159	0.256	0.0749	0	0.2228	0.1159
"X3335"	0.1215	0	0	0.0992	0.1159	0	0.0815	0.0918
"X3340"	0.4543	0.4194	0.4394	0.3731	0.4609	0.2273	0.3116	0.3603
"X3353"	0.1276	0.2345	0	0.0506	0.0749	0.0909	0.2536	0.1579
"X3354"	0.1615	0	0.119	0.0731	0.0506	0	0.0815	0.0731
"X3356"	0.0579	0.1032	0.0677	0.1548	0	0.0909	0.0435	0.0278
"X3357"	0.0244	0.0655	0	0.025	0	0.1591	0	0
"X3362"	0.1276	0.0345	0	0.0263	0.0519	0.1727	0.1245	0.0256
"X3365"	0.1437	0.0966	0.1724	0.1653	0.1186	0	0.1902	0.0749
"X3367"	0.1372	0.2742	0.1676	0.1653	0.0244	0	0.2228	0.0697
"X337"	0	0	0	0	0	0	0.1621	0.0713
"X3370"	0.3726	0.229	0.1155	0.1615	0.1372	0.1591	0.404	0.1934
"X3371"	0	0	0.0881	0.0788	0.286	0.4924	0.1976	0.0238
"X3372"	0.4647	0.5032	0.428	0.4974	0.4568	0.4545	0.5054	0.5006
"X3373"	0.3357	0.2516	0.2159	0.3656	0.4067	0.2879	0.3351	0.4315
"X3374"	0.0278	0.0357	0.2159	0.1734	0.1588	0.2667	0.085	0.0256
"X3375"	0.1245	0	0.0655	0.1276	0.0256	0	0.0455	0.0533
"X3378"	0.142	0.1396	0.2092	0.0563	0.1063	0.1889	0.1902	0.2162
"X3388"	0.0506	0.0726	0	0.027	0.025	0.0909	0.1196	0
"X3389"	0.1472	0.4368	0.3954	0.3423	0.3037	0.3864	0.3587	0.2632
"X3390"	0.0713	0.2753	0.0597	0	0	0	0.0417	0.0238
"X3399"	0.178	0	0	0	0	0	0.0417	0.0697
"X3400"	0.0985	0.0345	0.0615	0.027	0.1221	0	0	0.0533
"X3402"	0.0768	0.0655	0.0323	0.1472	0	0.0833	0.1196	0.0918
"X3408"	0.4386	0.3611	0.2598	0.3794	0.1437	0	0.4185	0.3724
"X3409"	0.4671	0.2957	0.4138	0.4892	0.4902	0.5152	0.4308	0.3786
"X3410"	0.1372	0.1774	0.0881	0.1615	0.0482	0.0833	0	0.0918
"X3419"	0.0962	0.1226	0.2742	0.2397	0.2917	0.2273	0.1558	0.0968
"X342"	0.0713	0.0998	0.1676	0.0731	0.1404	0.0833	0.0815	0.2962
"X3422"	0.0263	0.0935	0.1032	0.1588	0.0278	0.1727	0.1902	0.1472
"X3423"	0.5032	0.5011	0.4634	0.488	0.4405	0.4848	0.4746	0.504
"X3436"	0.081	0.2167	0.0907	0.2866	0.1862	0.0833	0.1196	0.1437
"X3443"	0.2807	0.2293	0	0.1462	0.2568	0.4318	0.4913	0.178
"X3444"	0.3974	0.4286	0.4312	0.3731	0.4583	0.5	0.3715	0.3448
"X3446"	0.1404	0.0634	0.0881	0.2212	0.0731	0.0833	0	0.0939
"X345"	0.1372	0.0935	0.0303	0.1437	0.1159	0	0	0.0238
"X346"	0.025	0.1774	0.0907	0.2065	0.0519	0	0	0
"X3462"	0.0962	0	0.0333	0.0749	0.1159	0	0	0.0918
"X3465"	0.0563	0	0.1552	0.0303	0.081	0.0909	0.0435	0.081
"X3466"	0.4831	0.49	0.5043	0.481	0.4939	0.4727	0.5054	0.4946
"X3468"	0.4805	0.5026	0.4609	0.4797	0.5	0.4727	0.4185	0.4831
"X3471"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X3474"	0.0533	0.037	0.0655	0.0768	0.0519	0	0.085	0.101
"X3479"	0.0985	0.1264	0.119	0.0985	0.025	0.0833	0.0815	0.1159
"X3483"	0.2632	0.2816	0.2604	0.275	0.0939	0.2273	0.3696	0.1934
"X3485"	0.3171	0.2957	0.3942	0.3788	0.4537	0.5	0.4348	0.3537
"X3487"	0.0256	0.0998	0	0	0	0	0	0.0244
"X3489"	0.0482	0	0	0	0	0.0833	0.1558	0.025
"X3491"	0.4287	0.4656	0.4717	0.4746	0.4884	0.4697	0.5018	0.4135
"X3495"	0.4268	0.3538	0.2159	0.2688	0.1159	0	0.4185	0.482
"X3497"	0.0731	0.0333	0.0312	0.0278	0	0	0	0.1372
"X3498"	0.1245	0.1032	0.0323	0	0	0.0909	0.0815	0.0256
"X3504"	0.1976	0.0634	0.2159	0.0731	0.0244	0.1591	0.2228	0.0939
"X3509"	0.0256	0	0.0357	0.0519	0.1437	0.2348	0.1196	0
"X3510"	0.0286	0.0935	0	0	0.0985	0	0	0
"X3511"	0.2807	0.0935	0.1505	0.0985	0.1615	0.2273	0.0815	0.0482
"X3512"	0.025	0.0323	0.0597	0.1215	0.0482	0	0	0
"X3514"	0.3244	0.4598	0.3201	0.4032	0.3726	0.1591	0.3098	0.3598
"X3518"	0.3293	0.3704	0.1032	0.3716	0.0533	0.0909	0.3587	0.2112
"X352"	0.1186	0.0655	0.0935	0.0749	0.0548	0.0833	0.1558	0.0506
"X3522"	0.4957	0.4782	0.503	0.4897	0.5049	0.5076	0.4964	0.5041
"X3525"	0.2917	0.3241	0.1922	0.3788	0.1165	0.2955	0.2826	0.2642
"X3528"	0.0788	0.0701	0.0333	0.1556	0.025	0	0.0815	0.1472
"X3530"	0.1693	0.2345	0.1976	0.2319	0.253	0.2879	0.3478	0.212
"X3534"	0.0939	0.0323	0.1922	0.1862	0.1579	0.0833	0.1196	0.0238
"X3537"	0.4712	0.4759	0.2386	0.4033	0.4171	0.5	0.5	0.4963
"X354"	0	0	0	0.0731	0	0	0.1196	0
"X3542"	0.3981	0.3034	0.3629	0.2019	0.2212	0.2455	0.2246	0.2642
"X3543"	0.2695	0.1828	0.2218	0.2583	0.1404	0.2273	0.1196	0.2929
"X3544"	0	0.0677	0.0303	0.0548	0.1155	0.0909	0.1245	0
"X3545"	0.3917	0.5011	0.4946	0.5032	0.4663	0.5076	0.4402	0.4866
"X3558"	0.1437	0.2222	0.0655	0	0	0	0	0.0256
"X3561"	0.0244	0	0.0907	0.141	0.2348	0.1591	0.1196	0.0918
"X3564"	0.1036	0.037	0.0935	0.0856	0.1317	0	0	0.0278
"X3571"	0.1615	0.1264	0.142	0.0494	0	0.0833	0.0417	0.0238
"X3572"	0.1372	0.0634	0	0	0.0482	0	0.1196	0.2805
"X358"	0.3333	0.381	0.0655	0.2	0.0985	0.1727	0.3202	0.3933
"X3580"	0.3231	0.2032	0.1922	0.1821	0.3077	0.2955	0.3098	0.3323
"X3583"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X3586"	0.0548	0.1349	0.1264	0.0263	0.0506	0	0	0.1092
"X3587"	0.1159	0	0	0.025	0	0	0	0
"X3588"	0.359	0.3981	0.372	0.2928	0.3441	0.3091	0.3098	0.4399
"X359"	0.0962	0.1505	0	0.1437	0.0482	0	0.0815	0.0238
"X36"	0.3423	0.3325	0.1724	0.0749	0.226	0.1591	0.3804	0.2463
"X360"	0.1036	0.0655	0	0.1092	0.0788	0.1	0.1621	0
"X3604"	0.081	0.0634	0.1505	0.101	0.1036	0.1727	0.0417	0.0788
"X3609"	0.2019	0.0935	0.1922	0.166	0.2348	0.1591	0.0417	0.0697
"X3616"	0.025	0.0655	0	0.1276	0	0	0	0.1372
"X362"	0	0	0	0	0.0244	0.1591	0	0
"X3623"	0.2	0.1505	0.2957	0.256	0.2479	0.2273	0.2826	0.1653
"X3625"	0	0	0.0303	0.101	0	0	0.0417	0.0713
"X3629"	0	0.0323	0.0303	0.0256	0.1378	0	0.0417	0.047
"X3630"	0.4406	0.4645	0.3722	0.4429	0.3596	0.3409	0.3804	0.372
"X3631"	0.0482	0.0655	0.0312	0.0731	0	0.0833	0.2228	0.0939
"X3634"	0.1509	0.0655	0	0.0985	0.0563	0.0909	0.2844	0.081
"X3635"	0.2976	0.3504	0.3942	0.4608	0.4701	0.4818	0.2826	0.2962
"X3641"	0.0494	0	0.1068	0.0506	0.0263	0	0	0.025
"X3644"	0	0	0.1155	0.0494	0	0	0	0
