"KOD03_097"	"AD06_048"	"WC05_048"	"HS04_048"	"PS12_009"	"GS13_017"	"PWS12_133"	"UP03_048"
"X2788"	-0.2115	-0.1309	-0.31	-0.5	-0.2881	0.4286	-0.2407	-0.0623
"X2793"	0	-0.0182	-0.0164	NA	0	NA	0	-0.0423
"X2794"	-0.1429	0.3603	-0.0159	-0.0541	-0.0256	NA	NA	-0.0256
"X2797"	0	-0.0588	-0.0508	-0.0476	-0.0725	-0.1	-0.0222	-0.0278
"X2798"	-0.5855	-0.3171	-0.3539	-0.2641	-0.2741	-0.2727	-0.3529	-0.3735
"X280"	-0.0959	-0.0345	NA	-0.013	-0.0526	-0.0476	-0.0952	-0.0789
"X2800"	NA	NA	-0.0492	0	0	NA	NA	-0.0123
"X2801"	-0.0769	-0.0566	-0.0943	-0.1176	-0.0141	-0.0476	-0.0476	-0.0833
"X2815"	-0.1594	-0.0909	-0.0909	-0.0909	-0.1594	-0.0476	-0.1667	-0.2308
"X2822"	-0.027	-0.0169	NA	NA	NA	0	-0.0698	0
"X2824"	-0.1168	-0.3514	-0.3333	-0.2632	-0.1028	-0.1765	-0.3143	-0.2643
"X2829"	-0.0959	-0.1538	-0.1429	-0.0986	-0.0959	0	-0.0952	-0.038
"X2830"	NA	NA	0	-0.027	-0.0588	NA	NA	NA
"X2832"	-0.1515	-0.234	-0.0943	-0.0588	-0.1143	0	-0.15	0.0674
"X2833"	-0.4033	-0.31	-0.1163	-0.1703	-0.0949	0.0351	-0.4839	-0.1443
"X2835"	-0.1594	-0.0345	-0.0323	-0.0986	0	NA	-0.0222	-0.0649
"X2840"	-0.1875	-0.102	-0.069	-0.1692	-0.0127	NA	-0.2432	-0.1304
"X2844"	-0.0526	-0.0169	-0.0159	-0.0857	0	NA	-0.122	-0.038
"X2847"	-0.4408	-0.3182	-0.3613	-0.5959	-0.0932	-0.4286	-0.3237	-0.4481
"X2850"	-0.0526	0	NA	0	-0.0959	0	NA	-0.0123
"X2851"	NA	-0.0175	-0.0909	-0.0556	0	NA	NA	-0.0133
"X2852"	NA	-0.0545	0	0	0	NA	0	NA
"X2854"	-0.0164	NA	NA	-0.0303	0	1	NA	-0.0149
"X2856"	0	NA	NA	-0.013	0	NA	-0.0455	NA
"X2858"	-0.4605	-0.5	-0.3426	-0.68	-0.3014	0	-0.104	-0.2052
"X2859"	-0.1594	-0.125	-0.1429	-0.1562	-0.1471	0.6429	-0.1795	0.0361
"X286"	0	0	NA	NA	NA	NA	-0.0455	NA
"X2863"	0	-0.0769	NA	-0.0145	-0.0286	-0.1111	-0.0455	-0.0141
"X2867"	-0.1111	-0.0526	-0.1034	-0.0541	-0.0526	-0.0476	-0.122	-0.0789
"X2870"	-0.0526	-0.0175	-0.069	-0.1667	-0.0256	0	0	-0.039
"X2871"	-0.3671	-0.2655	-0.2081	-0.0972	-0.2558	0.4286	-0.0661	-0.0332
"X2872"	-0.0256	-0.0526	-0.0667	-0.0833	-0.1429	0	0	-0.0513
"X2873"	NA	0	-0.0667	-0.013	-0.0127	-0.0476	NA	NA
"X2876"	-0.0256	-0.0345	-0.0323	-0.0263	0	NA	0	-0.0789
"X2883"	-0.3922	-0.5154	-0.2087	-0.4053	-0.4356	0.1538	-0.4946	-0.3116
"X2885"	NA	NA	-0.0323	NA	NA	-0.0476	0	NA
"X2889"	-0.1268	-0.1154	-0.0159	-0.0685	-0.0256	NA	-0.2105	-0.0811
"X2892"	NA	NA	NA	NA	-0.0833	-0.0476	0	NA
"X2893"	0.66	-0.0566	NA	0	-0.0278	0	-0.0476	NA
"X2894"	-0.027	0	-0.0847	-0.1385	-0.1111	-0.0476	-0.0455	-0.038
"X2898"	-0.4074	-0.3865	-0.0256	-0.0133	-0.3052	0.1304	-0.2243	-0.2134
"X2899"	NA	-0.0588	0	-0.0159	-0.0133	NA	-0.0222	0
"X2900"	0	-0.0169	-0.0545	NA	NA	0	-0.1795	NA
"X2902"	-0.0725	-0.0769	NA	NA	0	NA	-0.0222	0
"X2903"	NA	0.2703	-0.0196	0	-0.027	0	NA	NA
"X2904"	-0.04	-0.0909	-0.0492	-0.04	NA	NA	-0.0952	-0.025
"X2905"	-0.0141	-0.0357	-0.098	-0.0571	-0.0571	NA	-0.0222	-0.0141
"X2907"	-0.1235	-0.25	0.1086	-0.0951	0.1049	-0.2222	-0.2222	-0.0857
"X2909"	0.1639	0.2615	-0.234	0.1735	-0.0047	-0.0526	-0.2121	-0.1111
"X2912"	-0.0294	0	-0.0323	-0.0435	NA	NA	NA	NA
"X2913"	0.2897	-0.0588	NA	0	NA	NA	-0.0222	-0.0986
"X2914"	-0.2787	-0.0943	0.1146	-0.1176	-0.125	-0.2222	-0.15	-0.1389
"X2916"	-0.1304	-0.2558	NA	-0.0725	-0.1014	-0.2222	0.1791	-0.0943
"X2917"	-0.1045	0.4757	-0.0526	-0.0294	-0.0571	0	0	-0.04
"X2919"	-0.6667	-1	-0.6667	-0.7333	-0.7727	-1	-1	-1
"X2926"	-0.0932	-0.3462	-0.1407	-0.0902	-0.1594	0.2029	-0.3939	-0.0433
"X2927"	0.0476	-0.25	-0.1429	0.0281	-0.0685	-0.0476	-0.0222	-0.1233
"X293"	-0.0794	0	-0.1698	-0.129	-0.0857	NA	NA	0
"X2936"	-0.0448	0	-0.0175	NA	NA	NA	-0.0732	NA
"X2937"	-0.0746	-0.12	0	-0.0462	-0.0746	NA	-0.0233	0.1309
"X2942"	-0.2087	-0.1661	-0.0943	-0.2459	-0.039	0.0351	-0.1795	0.0019
"X2946"	0	-0.0169	-0.0175	-0.027	-0.0448	NA	-0.0222	-0.0685
"X2951"	-0.1379	-0.1739	-0.1837	0	-0.1	NA	-0.1053	-0.125
"X2953"	-0.3965	-0.5517	-0.3208	-0.2389	-0.4305	-0.4667	-0.4375	-0.2932
"X2955"	-0.0811	0	-0.0323	-0.0541	-0.1111	NA	-0.0952	-0.0789
"X2957"	-0.3818	-0.2371	-0.2075	-0.0462	-0.2131	-0.2222	-0.2932	-0.1843
"X2961"	-0.2121	-0.0543	-0.1636	-0.1642	-0.1594	-0.2222	-0.122	-0.1081
"X2962"	0	NA	0.2809	-0.0685	-0.0759	0.1538	-0.0455	0
"X2963"	0.0191	-0.1105	-0.0769	0.0567	-0.125	-0.0476	-0.122	-0.1589
"X2966"	-0.0313	0	-0.1064	-0.0323	-0.0141	0	0	-0.0857
"X2967"	0	NA	-0.0943	0	-0.0448	-0.0588	-0.0222	-0.0127
"X2975"	-0.2346	-0.5299	-0.494	-0.2884	-0.2951	0.2029	-0.3237	-0.1742
"X2983"	-0.0256	0	NA	-0.04	0	NA	-0.0455	-0.038
"X2985"	-0.4444	-0.4634	0.0495	-0.1161	-0.2097	-0.25	-0.2432	-0.1662
"X2991"	0.3654	NA	NA	NA	NA	NA	NA	NA
"X2995"	-0.0811	-0.0909	-0.0667	0	-0.0127	NA	NA	0
"X2998"	NA	NA	-0.0169	-0.0588	-0.0263	0	-0.0222	NA
"X3001"	0	NA	-0.0169	-0.0435	-0.0411	0	NA	-0.0123
"X3003"	-0.1268	0.1164	-0.0509	-0.242	-0.1471	0.2029	-0.2932	0.1809
"X3004"	-0.0794	0	-0.0175	-0.0137	-0.0278	NA	-0.0222	NA
"X3006"	-0.1268	-0.2083	-0.1429	-0.0541	-0.1471	0	0	-0.0526
"X3008"	-0.2504	-0.4439	-0.2444	-0.1505	0.0236	-0.1111	-0.3477	-0.1776
"X3010"	-0.0213	-0.098	-0.1636	-0.0857	-0.1009	0.1538	-0.0222	-0.194
"X3012"	-0.2188	-0.2083	NA	NA	NA	NA	-0.0476	-0.0857
"X3013"	-0.0423	-0.0909	0.2771	-0.0882	-0.0278	0	-0.0952	-0.1746
"X3017"	-0.0263	-0.0526	-0.098	0.2842	-0.125	-0.25	-0.0732	0.2292
"X3019"	-0.4035	-0.2081	-0.3502	-0.2097	-0.3735	-0.2727	-0.6296	-0.1662
"X3020"	-0.2188	-0.3636	-0.3333	-0.4444	-0.4286	-0.4667	-0.3143	-0.2424
"X3022"	-0.1304	0.1247	-0.0726	-0.0851	-0.2044	-0.375	-0.2932	0.0694
"X3025"	-0.1613	-0.5263	-0.1034	-0.1515	-0.0882	-0.8333	-1	-0.6078
"X3026"	-0.1746	-0.1111	-0.0164	0.2909	-0.2258	NA	-0.0698	0.3717
"X3034"	-0.4074	-0.2	0.0882	-0.1429	-0.0484	-0.1579	-0.2432	-0.2581
"X304"	-0.0448	NA	-0.1034	-0.0833	0.2885	NA	0	-0.013
"X3041"	NA	NA	0	-0.0541	-0.04	0	-0.122	0
"X3050"	-0.2903	0.0055	-0.1852	-0.0833	-0.1594	-0.0476	-0.0476	-0.1884
"X3051"	-0.1563	-0.1013	-0.2371	-0.3214	-0.1429	-0.0476	-0.2932	0.064
"X3055"	-0.0882	-0.16	0.1529	-0.1212	0.1507	0.4359	-0.05	-0.039
"X3056"	-0.1594	-0.1154	-0.3617	0.0323	-0.0601	0.6429	-0.0698	-0.1594
"X3057"	-0.0857	-0.0588	0	-0.0746	-0.0137	NA	-0.09	-0.1081
"X3059"	-0.0263	-0.08	0	-0.0137	0.6609	NA	0.4713	0
"X306"	-0.1782	-0.3953	-0.1481	-0.2881	-0.3699	-0.0476	-0.2873	-0.1642
"X3063"	NA	NA	NA	-0.0571	NA	NA	NA	NA
"X3071"	0	-0.0175	-0.1071	-0.0133	-0.0526	0	-0.0698	-0.013
"X3072"	-0.1935	-0.16	-0.24	-0.1429	-0.2148	0.1538	-0.0952	0.0604
"X3073"	0.11	-0.1111	-0.2955	-0.2381	-0.3559	0.0351	0.0717	-0.0857
"X3086"	0.1747	-0.0588	-0.0714	-0.0423	-0.1515	-0.0526	-0.0222	-0.0725
"X3091"	NA	NA	-0.0492	-0.0263	-0.0256	NA	NA	0
"X3098"	-0.1875	-0.2	-0.0909	-0.1613	-0.1304	-0.0526	-0.0952	-0.1515
"X3100"	NA	NA	-0.0588	0.6602	NA	NA	0	NA
"X3101"	-0.1268	NA	-0.2157	-0.1642	-0.0811	0	-0.0952	0.1809
"X3108"	NA	0	-0.0357	-0.0141	-0.1014	NA	-0.0222	-0.0133
"X3115"	-0.1429	-0.0741	-0.1923	-0.0725	-0.0685	0	-0.0256	-0.038
"X312"	-0.0833	-0.1154	-0.1373	-0.2364	-0.1143	0	-0.1579	0.0567
"X3124"	-0.4118	-0.3	-0.1519	-0.0102	-0.1194	-0.375	-0.5333	-0.5556
"X3131"	-0.4249	-0.3453	-0.1537	-0.2698	-0.3124	-0.082	-0.2407	-0.4138
"X3135"	-0.0423	NA	NA	NA	NA	NA	NA	NA
"X3136"	0	NA	-0.0164	-0.0133	-0.0278	NA	NA	-0.0411
"X3138"	-0.1986	-0.5591	-0.1105	-0.3118	-0.3975	-0.2727	-0.1459	-0.1795
"X314"	-0.2308	-0.1667	-0.0741	-0.1014	-0.0256	-0.1	-0.122	0.1191
"X3142"	-0.0263	-0.0566	-0.0169	-0.0541	-0.1143	NA	-0.1	-0.0541
"X3144"	-0.027	-0.0769	NA	-0.0294	0	NA	-0.0244	-0.0571
"X3146"	-0.2239	-0.3333	-0.2653	-0.1471	-0.2188	-0.1	-0.2932	-0.0759
"X3154"	-0.5294	-0.3585	-0.1089	-0.0851	-0.2148	-0.2727	-0.7037	-0.3052
"X3157"	-0.0882	-0.0175	0	-0.0141	NA	NA	NA	-0.0256
"X316"	-0.1014	-0.16	-0.1698	-0.1143	-0.1594	-0.25	-0.2571	-0.2239
"X3160"	-0.3793	-0.3043	-0.1034	-0.2	-0.194	-0.0476	-0.15	-0.1714
"X3162"	0.1011	-0.234	-0.1228	0.2909	-0.0256	0	-0.0222	-0.0674
"X3165"	-0.0263	0	0	-0.0986	-0.0541	0	-0.0732	-0.0423
"X3169"	-0.25	-0.275	-0.0847	-0.04	-0.0484	0	-0.09	-0.038
"X3172"	-0.4483	-0.3636	-0.3834	-0.1741	-0.3625	0.2029	-0.4014	-0.1082
"X3173"	-0.1343	-0.31	-0.0407	-0.421	-0.1334	-0.2031	-0.1634	0.0793
"X3175"	0	0	NA	-0.0133	NA	NA	-0.0455	-0.0278
"X3176"	-0.0423	-0.102	-0.0492	-0.0133	NA	NA	NA	-0.038
"X318"	-0.1429	-0.1364	0	0.2105	0.7898	NA	-0.1053	0.2791
"X3180"	-0.2698	-0.2151	-0.3061	-0.3	-0.0484	-0.082	-0.2407	-0.25
"X3181"	-0.04	-0.098	-0.1538	-0.1385	-0.1014	0	-0.1	-0.0685
"X3185"	-0.0541	-0.1321	-0.1228	0.0323	-0.2847	-0.2222	-0.0698	-0.1765
"X3187"	-0.0526	-0.0345	-0.0323	-0.0833	-0.1268	-0.1579	-0.0952	-0.1884
"X3188"	NA	-0.0196	0	0	-0.0448	NA	NA	0
"X3189"	-0.0127	NA	-0.0169	NA	-0.0541	NA	NA	0
"X3192"	0	-0.037	-0.0492	-0.0263	-0.0811	-0.0476	-0.0222	-0.0123
"X3193"	NA	-0.0385	NA	NA	NA	NA	NA	NA
"X3196"	-0.0294	-0.1154	-0.0769	-0.1228	0.0886	-0.0476	-0.0698	-0.0685
"X3198"	-0.2964	-0.466	-0.4882	-0.3907	-0.0682	0.1071	0.063	-0.1567
"X320"	NA	NA	0	NA	-0.039	-0.0476	NA	NA
"X3200"	-0.0154	NA	-0.0588	-0.0303	-0.0294	0	NA	NA
"X3201"	-0.0141	NA	NA	0	NA	NA	-0.0455	-0.025
"X3202"	-0.5686	-1	-0.5789	-0.3962	-0.6	-1	-1	-1
"X3204"	0	NA	NA	-0.0667	0	0	NA	NA
"X3207"	-0.5787	-0.4882	-0.3793	-0.0876	-0.1538	-0.2281	-0.4189	-0.4737
"X3208"	0	0	0	0	-0.0769	-0.0526	-0.0455	NA
"X3211"	-0.1111	-0.0909	-0.1273	-0.2258	-0.1176	NA	-0.2432	0.0361
"X3213"	-0.013	-0.0769	-0.1739	-0.1045	-0.2063	-0.0476	NA	NA
"X3215"	-0.2308	-0.3636	-0.2947	-0.1692	-0.2188	-0.1579	-0.2	-0.2059
"X3217"	0	-0.0357	-0.0333	-0.0278	-0.027	-0.1579	-0.122	-0.0526
"X3221"	-0.9024	-0.9333	-1	-0.8571	-1	-0.8333	-0.9167	-1
"X3224"	-0.0769	-0.0638	-0.037	0	0.3675	NA	NA	NA
"X3226"	-0.0811	-0.1321	-0.0847	0.0323	-0.3	-0.1	-0.0698	-0.2424
"X323"	-0.0303	0	-0.098	0.0886	-0.2069	-0.1	0	0
"X3232"	-0.48	-0.2632	-0.3023	-0.1982	-0.2343	-0.3846	-0.104	-0.2558
"X3235"	-0.3559	-0.2371	-0.3132	-0.2698	-0.0484	-0.2222	-0.4839	-0.1344
"X3238"	-0.421	-0.504	-0.4359	-0.4192	-0.283	0	-0.5719	-0.1791
"X3241"	NA	0	-0.0159	NA	-0.0667	0	NA	NA
"X3246"	0	-0.0526	-0.0164	-0.0571	-0.0556	NA	NA	-0.0263
"X3248"	-0.027	-0.0189	-0.0169	-0.0847	0	NA	NA	-0.0141
"X3249"	0	-0.0612	0	-0.0137	-0.027	NA	-0.0476	0
"X3253"	0	-0.0169	-0.0159	-0.027	0	NA	-0.0455	-0.0649
"X3254"	-0.4615	-0.3182	-0.2653	-0.1791	0.0416	0.0351	-0.2778	0.1579
"X3255"	-0.0127	-0.0189	-0.0159	-0.1045	NA	NA	NA	NA
"X3258"	0	NA	-0.1321	NA	-0.0571	NA	0	NA
"X326"	-0.25	-0.1111	NA	-0.013	0	-0.0476	0.064	-0.0123
"X3260"	-0.2203	-0.3043	-0.242	-0.292	-0.0151	-0.2222	-0.1396	-0.2392
"X3265"	-0.0541	-0.0501	-0.1896	-0.0601	-0.0496	-0.5385	-0.2571	-0.3929
"X3270"	-0.3124	-0.234	-0.2536	-0.0851	-0.0811	-0.375	-0.2655	-0.1268
"X328"	NA	0	NA	-0.0435	0	NA	NA	NA
"X3281"	-0.561	-0.3938	-0.2632	-0.5538	-0.39	0.3714	-0.4946	-0.4422
"X3285"	-0.0667	-0.0345	0	-0.0541	0.2308	-0.1	0	-0.0513
"X3286"	0	NA	-0.0545	-0.0303	-0.0448	NA	-0.0476	NA
"X3287"	-0.04	-0.0182	-0.0159	-0.1143	0	NA	NA	-0.0123
"X3295"	-0.1143	-0.2766	-0.1034	-0.1014	-0.0571	-0.5385	-0.6923	-0.242
"X3297"	-0.1525	-0.2151	-0.3333	0.0416	-0.0812	-0.1	-0.2222	-0.038
"X3299"	-0.0588	-0.12	-0.1321	-0.2	-0.1077	-0.1	-0.0952	-0.1143
"X33"	NA	-0.0526	NA	NA	0	NA	NA	-0.0123
"X330"	0.0361	-0.1111	0	-0.0541	-0.1014	-0.1	-0.0698	-0.0667
"X3303"	NA	NA	NA	NA	-0.0423	NA	NA	NA
"X3305"	-0.0256	NA	-0.0492	-0.0263	0.0674	0	-0.0698	-0.0667
"X3306"	-0.0629	-0.3333	-0.24	-0.1194	-0.2581	0	-0.1897	-0.1445
"X3307"	-0.0959	-0.2	-0.0492	-0.0411	-0.1765	-0.0476	-0.1282	-0.0857
"X3311"	NA	-0.2	-0.0323	-0.0263	0	NA	0	-0.025
"X3312"	NA	NA	NA	NA	NA	-0.0526	0	NA
"X332"	-0.2698	-0.2	-0.0146	-0.0541	-0.1878	0.1538	-0.2432	-0.1714
"X3320"	-0.0667	-0.0545	-0.1429	-0.0278	0.0068	-0.3333	-0.0698	-0.0256
"X3326"	-0.1117	-0.407	-0.2157	0.2377	0.0191	0	0	0.1028
"X3327"	-0.0526	-0.0909	0.0254	-0.1878	-0.2847	-0.3333	-0.1795	-0.0649
"X3328"	-0.1786	-0.0196	-0.1024	-0.4062	-0.1907	-0.1111	-0.5862	-0.2727
"X3329"	-0.2121	-0.2766	-0.5118	-0.2787	-0.1475	-0.1	-0.1897	0.0533
"X3330"	NA	-0.0588	0	-0.0263	NA	0	NA	NA
"X3332"	0.2276	-0.0357	-0.1228	-0.1613	-0.027	NA	-0.122	-0.0526
"X3335"	-0.0556	NA	NA	0.483	-0.0526	NA	-0.0222	-0.038
"X3340"	-0.1812	0.0769	-0.1724	-0.0307	0.0236	-0.1	0.064	0.1461
"X3353"	-0.0588	-0.1373	NA	-0.0133	-0.027	0	-0.15	-0.0811
"X3354"	-0.0833	NA	-0.0508	-0.0263	-0.0133	NA	-0.0222	-0.0263
"X3356"	-0.0154	-0.0385	-0.0182	-0.0769	NA	0	0	0
"X3357"	0	-0.0175	NA	0	NA	-0.0476	NA	NA
"X3362"	-0.0588	0	NA	0	-0.0137	-0.0526	-0.0476	0
"X3365"	-0.0704	-0.0357	-0.0877	-0.0857	-0.0541	NA	-0.0952	-0.027
"X3367"	-0.0667	-0.1765	-0.0847	-0.0857	0	NA	-0.122	-0.025
"X337"	NA	NA	NA	NA	NA	NA	-0.0732	-0.0256
"X3370"	-0.1784	0.1549	-0.0492	-0.0833	-0.0667	-0.0476	0.0717	-0.1081
"X3371"	NA	NA	-0.0323	-0.0286	-0.194	0.1538	-0.1	0
"X3372"	-0.56	-0.3462	-0.1327	-0.1559	-0.291	-0.4667	-0.4014	-0.1415
"X3373"	-0.2542	-0.1538	-0.1228	-0.1518	-0.3793	-0.1579	-0.2432	-0.214
"X3374"	0	0	-0.1228	-0.0909	-0.0794	-0.125	-0.0233	0
"X3375"	-0.0571	NA	-0.0175	-0.0588	0	NA	0	-0.0141
"X3378"	-0.0667	-0.0612	-0.1154	-0.0149	-0.0448	-0.0588	-0.0952	-0.125
"X3388"	-0.0133	-0.0196	NA	0	0	0	-0.0455	NA
"X3389"	-0.0725	-0.45	-0.3488	-0.2632	-0.2131	-0.2941	-0.2778	-0.1692
"X3390"	-0.0256	0.0625	-0.0159	NA	NA	NA	0	0
"X3399"	-0.0959	NA	NA	NA	NA	NA	0	-0.025
"X3400"	-0.0411	0	-0.0164	0	0.3702	NA	NA	-0.0141
"X3402"	-0.0278	-0.0175	0	-0.0725	NA	0	-0.0455	-0.038
"X3408"	-0.4615	-0.2857	0.1018	-0.1715	-0.0704	NA	-0.3939	-0.1613
"X3409"	-0.4621	-0.2	-0.3913	-0.1531	-0.194	0.3529	-0.211	-0.1948
"X3410"	-0.0667	-0.0909	-0.0323	-0.0833	-0.0127	0	NA	-0.038
"X3419"	-0.04	-0.0526	-0.1765	-0.1471	-0.2	-0.1	-0.0698	0.4834
"X342"	-0.0256	-0.037	-0.0847	-0.0263	-0.0685	0	-0.0222	-0.2059
"X3422"	0	-0.0345	-0.0385	-0.0794	0	-0.0526	-0.0952	-0.0725
"X3423"	-0.3249	-0.6094	-0.2529	-0.1077	-0.0721	-0.2031	-0.4046	-0.17
"X3436"	-0.0294	0.2045	-0.0333	-0.1935	-0.1014	0	-0.0455	-0.0704
"X3443"	-0.1875	-0.1304	NA	-0.069	0.0526	0.0351	-0.2952	-0.0959
"X3444"	-0.2258	-0.25	-0.1222	-0.0141	-0.4182	-0.3333	-0.0532	-0.1155
"X3446"	-0.0685	-0.0169	-0.0323	-0.1304	-0.0263	0	NA	-0.039
"X345"	-0.0667	-0.0345	0	-0.0704	-0.0526	NA	NA	0
"X346"	0	-0.0909	-0.0333	-0.1176	-0.0137	NA	NA	NA
"X3462"	-0.04	NA	0	-0.027	-0.0526	NA	NA	-0.038
"X3465"	-0.0149	NA	-0.0741	0	-0.0294	0	0	-0.0294
"X3466"	-0.3268	-0.2093	-0.4689	-0.1551	-0.6612	-0.5385	-0.4839	-0.5553
"X3468"	-0.4062	-0.4211	-0.2294	-0.5211	-0.2	-0.5385	-0.3939	-0.3268
"X3471"	-1	-1	-1	-1	-1	-1	-1	-1
"X3474"	-0.0141	0	-0.0175	-0.0278	-0.0137	NA	-0.0233	-0.0423
"X3479"	-0.0411	-0.0545	-0.0508	-0.0411	0	0	-0.0222	-0.0526
"X3483"	-0.1692	-0.1837	-0.1636	-0.1818	-0.039	-0.1	-0.2941	-0.1081
"X3485"	-0.2308	-0.2	-0.3478	-0.1878	-0.2903	-0.3333	-0.4375	-0.1445
"X3487"	0	-0.037	NA	NA	NA	NA	NA	0
"X3489"	-0.0127	NA	NA	NA	NA	0	-0.0698	0
"X3491"	-0.0811	0.03	0.1958	-0.112	0.2509	0.2903	-0.0794	0.0787
"X3495"	-0.4286	-0.2766	-0.1228	-0.1746	-0.0526	NA	-0.3939	-0.1361
"X3497"	-0.0263	0	0	0	NA	NA	NA	-0.0667
"X3498"	-0.0571	-0.0385	0	NA	NA	0	-0.0222	0
"X3504"	-0.1111	-0.0169	-0.1228	-0.0263	0	-0.0476	-0.122	-0.039
"X3509"	0	NA	0	-0.0137	-0.0704	0.6452	-0.0455	NA
"X3510"	0	-0.0345	NA	NA	-0.0411	NA	NA	NA
"X3511"	-0.1875	-0.0345	-0.0714	-0.0411	-0.0833	-0.1	-0.0222	-0.0127
"X3512"	0	0	-0.0159	-0.0556	-0.0127	NA	NA	NA
"X3514"	0.0751	-0.3775	-0.2308	-0.1161	-0.1784	-0.0476	-0.2105	-0.1525
"X3518"	-0.2459	-0.3	-0.0385	-0.3091	-0.0141	0	-0.2778	-0.1212
"X352"	-0.0541	-0.0175	-0.0345	-0.027	-0.0145	0	-0.0698	-0.0133
"X3522"	-0.476	-0.3245	-0.5531	-0.1741	-0.1594	-0.4776	-0.5949	-0.2753
"X3525"	-0.2	-0.234	-0.1034	-0.1878	0.3717	0.4359	-0.1795	-0.1714
"X3528"	-0.0286	-0.0189	0	0.2857	0	NA	-0.0222	-0.0725
"X3530"	-0.0882	-0.1373	-0.1071	0.092	0.0361	-0.1579	0	-0.1233
"X3534"	-0.039	0	-0.1034	-0.1014	-0.0811	0	-0.0455	0
"X3537"	-0.5918	-0.6111	-0.1429	-0.3704	-0.4035	-1	-0.913	-0.8182
"X354"	NA	NA	NA	-0.0263	NA	NA	-0.0455	NA
"X3542"	-0.0949	-0.2083	-0.2917	-0.1143	-0.1304	-0.1111	0.2581	-0.1714
"X3543"	-0.1765	-0.0943	-0.1273	0.0323	-0.0685	-0.1	-0.0455	0.1466
"X3544"	NA	-0.0182	0	-0.0145	-0.0492	0	-0.0476	NA
"X3545"	-0.0851	-0.2876	-0.0435	-0.2917	0.0101	0.0149	0.1481	-0.1742
"X3558"	-0.0704	-0.125	-0.0175	NA	NA	NA	NA	0
"X3561"	0	NA	-0.0333	0.2909	-0.1429	-0.0476	-0.0455	-0.038
"X3564"	-0.0435	0	-0.0345	-0.0313	0.3675	NA	NA	0
"X3571"	-0.0833	-0.0545	-0.0667	-0.013	NA	0	0	0
"X3572"	-0.0667	-0.0169	NA	NA	-0.0127	NA	-0.0455	-0.1884
"X358"	-0.25	-0.125	-0.0175	-0.1111	-0.0411	-0.0526	-0.2222	0.0633
"X3580"	-0.2381	-0.1111	-0.1034	-0.0986	-0.2188	0.4359	-0.2105	-0.1009
"X3583"	-1	-1	-1	-1	-1	-1	-1	-1
"X3586"	-0.0145	-0.0588	-0.0545	0	-0.0133	NA	NA	-0.0462
"X3587"	-0.0526	NA	NA	0	NA	NA	NA	NA
"X3588"	-0.1429	-0.1661	-0.1272	-0.2	-0.2667	-0.1765	-0.2105	-0.2239
"X359"	-0.04	-0.0714	NA	-0.0704	-0.0127	NA	-0.0222	0
"X36"	-0.2632	-0.2444	-0.0877	-0.027	-0.1343	-0.0476	-0.3143	0.2712
"X360"	-0.0435	-0.0175	NA	-0.0462	-0.0286	0	-0.0732	NA
"X3604"	-0.0294	-0.0169	-0.0714	-0.0423	-0.0435	-0.0526	0	-0.0286
"X3609"	-0.1143	-0.0345	-0.1034	0.2276	-0.1429	-0.0476	0	-0.025
"X3616"	0	-0.0175	NA	-0.0588	NA	NA	NA	-0.0667
"X362"	NA	NA	NA	NA	0	-0.0476	NA	NA
"X3623"	-0.1111	-0.0714	-0.2	-0.1613	-0.1525	-0.1	-0.1795	-0.0857
"X3625"	NA	NA	0	-0.0423	NA	NA	0	-0.0256
"X3629"	NA	0	0	0	0.292	NA	0	-0.0123
"X3630"	-0.1057	-0.1111	-0.1399	-0.2417	0.0019	-0.2222	-0.3143	-0.3115
"X3631"	-0.0127	-0.0175	0	-0.0263	NA	0	-0.122	-0.039
"X3634"	-0.0746	-0.0175	NA	-0.0411	-0.0149	0	0.121	-0.0294
"X3635"	-0.2063	-0.2683	-0.3478	-0.4043	-0.2315	-0.1321	-0.1795	-0.2059
"X3641"	-0.013	NA	-0.04	-0.0133	0	NA	NA	0
"X3644"	NA	NA	-0.0492	-0.013	NA	NA	NA	NA
"X3651"	-0.0393	-0.2273	-0.0943	-0.0909	-0.0769	0	-0.3939	-0.3
"X3653"	0.0983	-0.12	-0.0333	0.0237	-0.1818	0	-0.122	-0.0127
"X3654"	NA	NA	NA	NA	NA	NA	-0.0455	NA
"X3656"	-0.0256	-0.0526	NA	NA	NA	NA	NA	NA
"X3658"	0	NA	NA	-0.0286	NA	NA	-0.0455	-0.0133
"X366"	0.0141	0.2703	0	-0.0734	0.0886	NA	0	-0.0937
"X3661"	-0.0811	0	-0.0159	NA	NA	NA	0	NA
"X3668"	NA	NA	NA	0	NA	NA	-0.0455	0
"X3670"	0.003	-0.1304	-0.1667	-0.1228	-0.0411	0	-0.0732	0.2222
"X3673"	NA	NA	NA	NA	NA	NA	-0.0455	-0.0123
"X3674"	-0.0526	-0.0714	-0.1923	-0.1471	-0.0213	-0.2222	-0.0952	0.1407
"X3679"	-0.1471	-0.0545	-0.0169	0.371	-0.0986	-0.0476	-0.0952	0.2308
"X368"	-0.027	0	NA	-0.0606	-0.013	0.6429	0	NA
"X3681"	-0.2308	-0.234	-0.1034	-0.1642	-0.0959	NA	-0.1396	-0.1233
"X3687"	-0.0127	NA	0	-0.0685	-0.0127	NA	NA	NA
