locus fis fst fit snp_position
7664 -0.042540 0.006076 -0.036205 NA
7666 -0.047531 0.005425 -0.041848 NA
7668 -0.053590 0.027931 -0.024162 NA
7671 -0.033085 0.005668 -0.027229 NA
7677 -0.070653 -0.001951 -0.072742 NA
7678 -0.201446 0.001664 -0.199446 NA
7681 -0.038141 -0.005932 -0.044299 NA
7682 -0.049108 0.032452 -0.015062 NA
7686 -0.098830 0.048398 -0.045649 NA
7688 0.099498 -0.000080 0.099426 NA
7689 -0.063894 0.037258 -0.024255 NA
7692 -0.340361 0.001336 -0.338570 NA
7693 -0.202575 0.008600 -0.192233 NA
7696 -0.091682 0.003638 -0.087710 NA
7699 -0.049180 0.047456 0.000610 NA
77 -0.361893 -0.004224 -0.367645 NA
7701 -0.342431 0.009255 -0.330007 NA
7702 -0.057365 0.016991 -0.039399 NA
7705 -0.177375 0.006072 -0.170227 NA
7707 -0.321924 0.040706 -0.268114 NA
7711 -0.021694 0.010746 -0.010715 NA
7712 -0.035803 0.031088 -0.003602 NA
7713 -0.104970 0.014256 -0.089218 NA
7717 -0.094852 0.013770 -0.079776 NA
7723 -0.165727 -0.000394 -0.166186 NA
7725 -0.050196 0.003257 -0.046775 NA
7728 -0.219364 0.005062 -0.213192 NA
7729 -0.087598 0.045788 -0.037799 NA
7732 -0.101625 0.092933 0.000752 NA
7734 -0.160634 0.013103 -0.145427 NA
7737 -0.228156 0.017672 -0.206453 NA
774 -0.049672 0.040480 -0.007181 NA
7741 -0.033013 -0.002437 -0.035530 NA
7742 -0.041584 -0.005408 -0.047217 NA
7744 -0.024636 0.002723 -0.021846 NA
7747 -0.081607 0.069601 -0.006326 NA
775 -0.060487 0.022526 -0.036598 NA
7751 -0.799734 0.003340 -0.793723 NA
7752 -0.280028 0.027200 -0.245212 NA
7757 -0.094097 0.040866 -0.049386 NA
776 -0.033486 -0.001426 -0.034959 NA
7761 -0.042153 0.025892 -0.015170 NA
7763 -0.052433 0.004856 -0.047322 NA
7765 -0.057122 0.014926 -0.041344 NA
7768 -0.036657 0.009742 -0.026558 NA
7769 -0.230353 0.016270 -0.210336 NA
7771 -0.087880 0.021479 -0.064513 NA
7772 -0.028188 0.011917 -0.015935 NA
7773 -0.023371 0.002460 -0.020854 NA
7777 -0.034089 0.022549 -0.010771 NA
7779 -0.063554 0.010229 -0.052675 NA
7783 -0.017128 0.041411 0.024993 NA
7784 -0.032012 0.007104 -0.024681 NA
7786 -0.100336 0.021013 -0.077214 NA
7791 -0.962824 0.000081 -0.962666 NA
7792 -0.134160 0.013034 -0.119377 NA
7798 -0.391176 0.000957 -0.389844 NA
78 -0.006985 0.060308 0.053744 NA
7800 -0.236030 -0.001529 -0.237919 NA
7804 -0.061612 0.025473 -0.034569 NA
7805 -0.043791 0.010576 -0.032752 NA
7810 -0.217645 0.093481 -0.103819 NA
7812 -0.229299 0.018444 -0.206626 NA
7813 -0.035763 0.008375 -0.027089 NA
7817 -0.192877 0.018806 -0.170443 NA
7826 -0.071499 0.017148 -0.053125 NA
7832 -0.060787 0.002648 -0.057977 NA
7838 -0.236166 -0.000296 -0.236532 NA
7840 -0.181787 -0.001128 -0.183119 NA
7843 -0.052931 0.000288 -0.052628 NA
7844 -0.031625 0.014043 -0.017138 NA
7845 -0.034722 0.022148 -0.011805 NA
7849 -0.020646 0.003109 -0.017473 NA
7851 0.042863 0.011650 0.054013 NA
7857 -0.045492 -0.004516 -0.050214 NA
7859 -0.063706 0.014939 -0.047815 NA
7861 -0.030239 -0.005975 -0.036395 NA
7864 -0.064149 0.025354 -0.037169 NA
7875 -0.065207 0.015966 -0.048200 NA
7877 -0.182919 0.000707 -0.182083 NA
7878 -0.338392 -0.001325 -0.340165 NA
7879 -0.031226 0.025882 -0.004536 NA
7882 -0.026651 0.007370 -0.019085 NA
7884 -0.084011 0.040515 -0.040092 NA
789 -0.065180 -0.000389 -0.065594 NA
7891 -0.292615 0.009854 -0.279877 NA
7892 -0.075059 0.018676 -0.054981 NA
79 -0.028726 -0.003246 -0.032066 NA
790 -0.286132 0.008487 -0.275217 NA
7912 -0.031625 0.002329 -0.029222 NA
7914 -0.301145 0.021361 -0.273352 NA
7915 -0.123373 0.004876 -0.117896 NA
7916 -0.164558 0.036579 -0.121960 NA
792 -0.080173 0.052943 -0.022985 NA
7920 -0.062343 0.013475 -0.048028 NA
793 -0.046313 0.016351 -0.029205 NA
7934 -0.296071 0.026398 -0.261857 NA
7935 0.021111 0.021141 0.041806 NA
7937 -0.042218 0.013566 -0.028079 NA
7938 -0.067662 0.012162 -0.054676 NA
7939 -0.051929 0.019516 -0.031400 NA
7946 -0.087987 0.013505 -0.073294 NA
7948 -0.251101 0.000758 -0.250152 NA
7955 -0.038283 0.031411 -0.005669 NA
7959 -0.216191 0.007715 -0.206808 NA
7965 -0.132640 0.007218 -0.124465 NA
7967 -0.405939 0.008942 -0.393367 NA
7969 1.000000 0.061146 1.000000 NA
7973 -0.123455 -0.000196 -0.123675 NA
7975 -0.239005 0.000419 -0.238486 NA
7980 -0.127067 0.004909 -0.121535 NA
7981 -0.992348 -0.000027 -0.992403 NA
7988 -0.313211 -0.001654 -0.315382 NA
7991 -0.236130 -0.005082 -0.242413 NA
7995 -0.288034 0.018026 -0.264816 NA
7997 -0.228439 0.079684 -0.130552 NA
7999 -0.928256 0.002227 -0.923962 NA
8 -0.038397 0.019739 -0.017900 NA
8000 -0.030481 0.012517 -0.017582 NA
8003 -0.033564 0.013308 -0.019810 NA
8009 -0.186165 0.056527 -0.119115 NA
801 -0.609632 0.072644 -0.492702 NA
8012 -0.065490 0.037772 -0.025245 NA
8013 -0.029159 0.018662 -0.009953 NA
8015 -0.054662 0.006068 -0.048263 NA
8019 -0.145556 0.030622 -0.110477 NA
8020 -0.105809 0.007371 -0.097658 NA
8022 -1.000000 0.000000 -1.000000 NA
8025 -0.144603 -0.002845 -0.147860 NA
803 -0.038750 0.018015 -0.020037 NA
8030 -0.058232 0.041930 -0.013860 NA
8031 0.029667 0.034789 0.063424 NA
8032 -0.051907 0.011118 -0.040212 NA
8036 -0.044311 0.033638 -0.009182 NA
8037 -0.188647 0.008912 -0.178054 NA
8041 -1.000000 0.000000 -1.000000 NA
8042 -0.206602 0.013447 -0.190377 NA
8044 -0.036941 0.001207 -0.035690 NA
8049 -0.112115 -0.000455 -0.112621 NA
8052 -0.262357 0.057576 -0.189676 NA
8053 -0.093876 0.043192 -0.046630 NA
8057 -0.083330 0.047006 -0.032407 NA
8061 -0.197020 -0.000310 -0.197392 NA
8064 -0.036822 0.012309 -0.024060 NA
8069 -0.099453 0.075602 -0.016332 NA
8071 -0.249234 0.043217 -0.195247 NA
8073 -0.148908 0.034476 -0.109298 NA
8082 -0.064965 0.027180 -0.036019 NA
8089 -0.209218 0.024133 -0.180036 NA
809 -0.038660 0.012290 -0.025895 NA
8093 -0.318421 0.003590 -0.313688 NA
8098 0.015357 0.001390 0.016725 NA
810 -0.028609 0.002267 -0.026277 NA
8100 -0.142084 0.008513 -0.132362 NA
8105 -0.180930 0.002630 -0.177824 NA
8107 -0.256738 0.024233 -0.226283 NA
8109 -0.095741 0.051332 -0.039494 NA
8114 -0.269044 0.005964 -0.261475 NA
8115 -0.070410 -0.002203 -0.072768 NA
8117 -0.031161 0.025709 -0.004651 NA
8120 -0.146583 0.003290 -0.142811 NA
8121 -0.098321 0.042343 -0.051814 NA
8128 -0.256453 0.016706 -0.235463 NA
8130 0.033762 -0.001795 0.032027 NA
8136 -0.052459 0.015221 -0.036439 NA
8137 0.072807 0.000864 0.073608 NA
8139 -0.318832 -0.004381 -0.324610 NA
8140 -0.028912 -0.001697 -0.030658 NA
8144 -0.027919 0.019776 -0.007591 NA
8148 -0.055135 0.040295 -0.012618 NA
8150 -0.077003 0.015466 -0.060346 NA
8151 -0.085559 0.087208 0.009110 NA
8153 -0.028042 0.016232 -0.011355 NA
8154 -0.056596 0.032869 -0.021866 NA
8158 0.004510 -0.001244 0.003272 NA
8166 -0.044062 0.030205 -0.012526 NA
8171 -0.028576 0.002946 -0.025546 NA
8173 -0.058415 0.050737 -0.004714 NA
8174 -0.033825 0.004984 -0.028672 NA
8177 -0.166415 0.003058 -0.162848 NA
818 0.075489 -0.009470 0.066734 NA
8182 -0.273827 0.001344 -0.272114 NA
8184 -0.029437 0.036098 0.007724 NA
8185 -0.034731 0.010452 -0.023916 NA
8186 -0.073757 0.014230 -0.058477 NA
8189 -0.203330 0.014043 -0.186431 NA
8193 0.134655 0.003644 0.137809 NA
8195 -0.289951 0.018253 -0.266406 NA
8196 0.078746 0.031779 0.108022 NA
8197 -0.085850 0.063025 -0.017415 NA
8198 -0.055947 0.001530 -0.054331 NA
8202 -0.066290 0.019467 -0.045533 NA
8205 -0.036057 0.020546 -0.014770 NA
8213 -0.040531 0.035244 -0.003858 NA
8214 0.231863 0.012160 0.241204 NA
8220 -0.322811 0.002782 -0.319130 NA
8223 -0.042237 0.008410 -0.033472 NA
8224 -0.113144 -0.002322 -0.115728 NA
8229 0.006831 0.021841 0.028523 NA
8230 -0.043792 0.033470 -0.008856 NA
8231 -0.090083 0.007497 -0.081911 NA
8237 -0.306173 0.003570 -0.301509 NA
8238 -0.172143 0.039600 -0.125726 NA
824 -0.034529 0.020760 -0.013053 NA
8241 -0.354055 0.020179 -0.326731 NA
8243 0.003359 0.010378 0.013702 NA
8249 -0.025157 0.014661 -0.010127 NA
8253 -0.031155 -0.002747 -0.033988 NA
8254 -0.037637 0.010571 -0.026668 NA
8264 -0.057645 0.012779 -0.044130 NA
8267 -0.153400 0.029639 -0.119215 NA
8269 -0.037570 0.019638 -0.017195 NA
8274 -0.110217 0.032450 -0.074190 NA
8275 -0.267072 0.007843 -0.257135 NA
828 -0.260542 0.018832 -0.236804 NA
8285 -0.022038 0.009577 -0.012250 NA
8289 -0.301788 0.004811 -0.295525 NA
8293 -0.063714 -0.007289 -0.071467 NA
8295 -0.208623 0.021978 -0.182060 NA
8298 0.065772 0.006572 0.071912 NA
8299 -0.039489 0.010171 -0.028916 NA
8306 -0.030651 0.011153 -0.019156 NA
831 -0.039289 0.004121 -0.035006 NA
8312 -0.051376 0.003911 -0.047264 NA
8313 -0.020230 0.003112 -0.017055 NA
8314 -1.000000 0.000000 -1.000000 NA
832 -0.071250 0.020913 -0.048847 NA
8321 -0.992378 -0.000027 -0.992431 NA
8322 -0.027446 0.013448 -0.013628 NA
8329 -0.099894 0.027289 -0.069879 NA
833 -0.014720 0.005898 -0.008735 NA
8330 -0.026965 0.018576 -0.007888 NA
8333 -0.362227 0.009894 -0.348748 NA
8335 -0.183452 -0.001859 -0.185651 NA
834 -0.038314 -0.000250 -0.038574 NA
8345 -0.061485 0.031405 -0.028148 NA
8348 -0.120476 0.016107 -0.102429 NA
8358 0.016208 0.014591 0.030563 NA
8364 -0.308253 0.006712 -0.299471 NA
8365 -0.306100 0.035443 -0.259808 NA
8366 -0.102389 0.002682 -0.099433 NA
8370 -0.410252 0.002147 -0.407224 NA
8371 -0.221220 0.032006 -0.182134 NA
8372 -0.697952 0.020465 -0.663204 NA
8380 0.075629 -0.005707 0.070354 NA
8381 -0.470879 0.009764 -0.456517 NA
8386 -0.186845 -0.009835 -0.198518 NA
8387 -0.044135 0.008969 -0.034769 NA
8392 -0.090318 -0.008701 -0.099804 NA
8395 -0.095983 -0.002014 -0.098191 NA
8398 -0.055842 0.008795 -0.046556 NA
8399 -0.049340 0.017766 -0.030697 NA
840 -0.038976 0.032389 -0.005325 NA
8401 0.038843 0.014488 0.052768 NA
8408 -0.036911 0.023084 -0.012975 NA
8413 -0.181459 0.011310 -0.168096 NA
8417 -0.078723 0.004283 -0.074103 NA
8418 -0.053190 -0.002588 -0.055915 NA
842 -0.033075 0.004023 -0.028918 NA
8420 -0.106610 0.037562 -0.065044 NA
8428 -0.226634 0.000930 -0.225494 NA
8429 0.262925 0.022914 0.279815 NA
843 -0.027552 -0.002698 -0.030324 NA
8433 -0.062379 0.008256 -0.053609 NA
8434 -0.045587 -0.011910 -0.058040 NA
8437 -0.270351 0.027876 -0.234938 NA
8439 -0.035690 0.022408 -0.012482 NA
844 -0.046350 0.038124 -0.006460 NA
8443 -0.046939 0.016832 -0.029316 NA
8446 0.099620 0.012984 0.111310 NA
8448 -0.360246 0.005154 -0.353235 NA
8449 -0.026684 0.008196 -0.018269 NA
8450 -0.064874 0.044029 -0.017989 NA
8451 -0.070394 -0.007432 -0.078350 NA
8455 -0.132857 0.021104 -0.108949 NA
8458 -0.049574 -0.003360 -0.053100 NA
8463 -0.031894 0.013961 -0.017488 NA
8464 -0.039953 0.013592 -0.025818 NA
8473 -0.250288 -0.006758 -0.258738 NA
8476 -0.099015 0.068089 -0.024184 NA
8482 -0.070496 0.039461 -0.028253 NA
8488 -0.268349 0.022692 -0.239568 NA
8490 0.002123 0.047837 0.049859 NA
8495 -0.069082 0.001443 -0.067539 NA
8497 -0.182703 0.009673 -0.171263 NA
8499 -0.057703 0.007839 -0.049412 NA
8501 -0.031005 0.017368 -0.013099 NA
8505 -0.297478 0.023109 -0.267494 NA
8506 -0.134748 0.017446 -0.114951 NA
8507 -0.035197 0.004322 -0.030722 NA
8508 -0.030239 0.000990 -0.029219 NA
8509 -0.210864 0.037972 -0.164886 NA
8510 0.078616 0.038807 0.114372 NA
8511 -0.037915 0.019678 -0.017490 NA
8512 -0.059161 -0.001977 -0.061255 NA
8513 -0.312775 0.010360 -0.299175 NA
8514 -0.039782 -0.009770 -0.049942 NA
8515 -0.167497 0.039763 -0.121073 NA
8517 -0.099125 0.035037 -0.060615 NA
8518 -0.040935 0.034516 -0.005006 NA
8524 0.040623 0.000335 0.040945 NA
8525 -0.145697 0.020777 -0.121893 NA
8527 -0.046316 0.011978 -0.033784 NA
8529 -0.072515 0.050389 -0.018471 NA
853 0.012626 0.003055 0.015643 NA
8537 -0.055257 0.047383 -0.005256 NA
8538 -0.076121 0.011067 -0.064211 NA
854 0.032236 0.014030 0.045813 NA
8542 0.059035 0.016094 0.074179 NA
8546 -0.113165 -0.001791 -0.115159 NA
8549 0.013076 0.000292 0.013364 NA
8554 -0.221982 0.101782 -0.097606 NA
8556 -0.082071 0.005095 -0.076557 NA
8565 -0.038183 0.012486 -0.025221 NA
8566 -0.040079 0.006507 -0.033311 NA
8572 -0.281669 0.126050 -0.120115 NA
8576 -0.141950 0.015775 -0.123936 NA
8577 -0.127745 0.003707 -0.123564 NA
858 -0.023907 0.013698 -0.009881 NA
8580 -0.046263 0.000592 -0.045643 NA
859 -0.084316 0.003440 -0.080586 NA
8593 -0.047173 0.023193 -0.022886 NA
8597 0.056694 0.020799 0.076313 NA
86 -0.085783 0.043762 -0.038267 NA
8600 -0.323798 0.058220 -0.246727 NA
8601 -0.190610 0.016933 -0.170449 NA
8605 -0.166694 0.017234 -0.146587 NA
8606 -0.073296 0.018299 -0.053655 NA
8607 -0.021525 0.011052 -0.010236 NA
8610 -0.041178 0.038717 -0.000867 NA
8613 0.083779 0.007489 0.090641 NA
8616 -0.023106 0.008143 -0.014775 NA
8617 -0.100841 0.059908 -0.034891 NA
8618 -0.531696 0.104487 -0.371654 NA
8619 0.039731 0.022996 0.061814 NA
8630 -0.018999 0.000587 -0.018402 NA
864 -0.089405 -0.005522 -0.095421 NA
8640 -0.248012 0.019863 -0.223223 NA
8645 0.056907 0.010674 0.066974 NA
8648 0.016979 0.010466 0.027267 NA
8649 0.050700 0.020547 0.070205 NA
8657 -0.062123 0.016955 -0.044115 NA
866 -0.026459 0.012288 -0.013846 NA
8662 -0.028342 0.005392 -0.022797 NA
8663 -0.035049 0.000296 -0.034743 NA
8666 -0.122122 0.016045 -0.104117 NA
8667 -0.114841 0.014224 -0.098984 NA
8669 -0.318246 -0.003593 -0.322982 NA
8670 -0.118396 0.030827 -0.083919 NA
8674 -0.110439 0.030704 -0.076344 NA
8677 -0.046374 0.021577 -0.023796 NA
8679 -0.058184 0.026917 -0.029700 NA
868 0.199265 0.015666 0.211809 NA
8682 -0.043173 0.036803 -0.004781 NA
8683 -0.180651 0.044538 -0.128067 NA
8685 -0.074924 0.028982 -0.043771 NA
8687 0.074758 0.021722 0.094856 NA
8688 -0.053612 0.007813 -0.045380 NA
8691 -0.044003 0.002119 -0.041791 NA
8692 -0.110529 0.013514 -0.095521 NA
8693 0.068420 0.006440 0.074420 NA
870 -0.270482 0.029167 -0.233426 NA
8702 -0.036757 0.039128 0.003808 NA
8703 -0.075391 0.077917 0.008400 NA
8707 -0.049180 0.047456 0.000610 NA
8709 0.006964 0.008373 0.015279 NA
871 -0.059584 0.022187 -0.036075 NA
8712 -0.219559 0.012109 -0.204791 NA
8717 0.053430 0.009639 0.062554 NA
8719 -0.032253 0.002449 -0.029725 NA
8720 -0.300998 0.013907 -0.282905 NA
8724 -0.260681 0.018587 -0.237248 NA
8727 -0.073981 0.033140 -0.038389 NA
8731 -0.075886 0.051186 -0.020815 NA
8733 -0.032576 0.005105 -0.027304 NA
8747 -0.175667 0.011392 -0.162274 NA
8751 -0.289622 0.002439 -0.286477 NA
8756 -0.141265 0.002978 -0.137867 NA
8757 -0.124455 0.024148 -0.097302 NA
8764 -0.159576 0.007176 -0.151255 NA
8769 -0.045157 0.034596 -0.009000 NA
8771 -0.046590 0.009700 -0.036438 NA
8772 -0.047349 0.026339 -0.019762 NA
8774 0.042855 0.002505 0.045252 NA
8775 -0.012234 0.018081 0.006068 NA
8776 -0.051614 0.013071 -0.037868 NA
8781 -0.099613 0.064615 -0.028562 NA
8785 -0.032789 -0.000681 -0.033492 NA
8786 -0.037956 0.022229 -0.014883 NA
8791 0.057570 0.030762 0.086562 NA
8792 -0.035387 0.006584 -0.028569 NA
8797 -0.089997 0.011593 -0.077360 NA
8803 -0.081333 0.008061 -0.072617 NA
8805 -0.142660 0.027537 -0.111194 NA
8806 -0.066691 0.025864 -0.039103 NA
8810 0.135050 -0.001034 0.134155 NA
8812 -0.091287 0.011823 -0.078384 NA
8814 -0.085197 0.023103 -0.060126 NA
8815 -0.037720 0.016654 -0.020438 NA
8816 -0.147879 -0.004988 -0.153605 NA
8820 -0.048526 0.036072 -0.010703 NA
8821 0.077959 0.003841 0.081501 NA
8822 -0.046699 0.010871 -0.035321 NA
8824 -0.242662 0.000423 -0.242137 NA
8825 -0.046072 0.034999 -0.009461 NA
8827 -0.114227 0.011516 -0.101395 NA
8829 -0.100845 0.007862 -0.092191 NA
8831 -0.082673 0.036957 -0.042660 NA
8835 -0.108655 0.004804 -0.103329 NA
884 -0.091625 0.011714 -0.078838 NA
8843 -0.121274 0.033052 -0.084214 NA
8844 -0.031648 0.018860 -0.012191 NA
8845 -0.042408 0.005075 -0.037118 NA
8851 -0.039258 0.002633 -0.036522 NA
8852 -0.072991 0.022269 -0.049097 NA
8855 -0.031185 -0.009340 -0.040817 NA
8856 -0.248373 0.002858 -0.244805 NA
8862 -0.075207 0.077804 0.008449 NA
8865 -0.010461 -0.010438 -0.021008 NA
8886 -0.055309 -0.002299 -0.057735 NA
8891 -0.311002 0.024930 -0.278319 NA
8892 -0.685173 0.035941 -0.624606 NA
8897 -0.038922 0.015047 -0.023290 NA
89 -0.240378 0.015806 -0.220773 NA
8900 -0.123909 0.010300 -0.112333 NA
8901 -0.027737 0.017873 -0.009369 NA
8904 -0.029744 0.009461 -0.020002 NA
8905 -0.067784 0.058194 -0.005645 NA
8907 -0.032071 0.008553 -0.023244 NA
8912 -0.095783 0.070450 -0.018585 NA
8920 -0.034715 0.020226 -0.013787 NA
8923 -0.089698 -0.001281 -0.091094 NA
8924 0.083318 0.041002 0.120903 NA
8927 -0.060876 0.010817 -0.049400 NA
8929 -0.082944 0.017301 -0.064208 NA
8931 -0.044034 0.018038 -0.025202 NA
8934 -0.032758 0.012235 -0.020122 NA
8939 -0.029505 0.000783 -0.028699 NA
8947 -0.019621 0.001954 -0.017630 NA
8950 -0.169539 0.010334 -0.157452 NA
8954 -0.206395 0.011771 -0.192195 NA
8958 -0.059960 -0.003458 -0.063625 NA
8959 -0.242442 0.018312 -0.219690 NA
896 -0.001271 0.014620 0.013367 NA
8960 0.134509 0.019191 0.151118 NA
8962 -0.216247 0.019475 -0.192560 NA
8964 -0.045497 0.005882 -0.039348 NA
8967 -0.066335 0.015182 -0.050145 NA
897 -0.019266 0.001871 -0.017358 NA
8970 -0.027466 0.011274 -0.015883 NA
8972 -0.053946 0.008447 -0.045044 NA
8981 -0.012963 0.006136 -0.006748 NA
8982 0.286837 0.063799 0.332336 NA
8983 -0.332370 0.003421 -0.327811 NA
8989 -0.044377 0.006262 -0.037837 NA
8990 -0.028003 0.018742 -0.008737 NA
8992 -0.222815 -0.000322 -0.223208 NA
8995 -0.191844 0.005124 -0.185737 NA
9003 -0.059603 0.007806 -0.051332 NA
9004 -0.054776 0.003034 -0.051576 NA
9008 -0.303200 0.007299 -0.293687 NA
9012 -0.001470 0.019959 0.018519 NA
9016 -0.060711 0.008734 -0.051447 NA
9024 -0.060938 0.022352 -0.037225 NA
9028 -0.040122 0.016128 -0.023346 NA
9030 -0.039898 0.009444 -0.030077 NA
9032 0.001463 0.028316 0.029737 NA
9039 -0.005968 0.007791 0.001870 NA
9041 -0.170544 0.011018 -0.157647 NA
9043 -0.031383 0.017507 -0.013327 NA
9044 -0.035057 0.010247 -0.024451 NA
9045 -0.032642 -0.001442 -0.034131 NA
9046 -0.033153 0.015258 -0.017389 NA
9048 -0.071570 0.005898 -0.065250 NA
905 -0.024241 0.007531 -0.016527 NA
9053 -0.023906 0.016084 -0.007438 NA
9055 -0.028719 -0.000712 -0.029452 NA
9057 -0.849842 0.001601 -0.846879 NA
9060 -0.087419 0.029424 -0.055423 NA
9061 -0.084507 0.086823 0.009653 NA
9074 0.084000 0.006695 0.090132 NA
9079 -0.055990 0.028859 -0.025515 NA
9085 -0.401009 0.022213 -0.369889 NA
9087 -0.239094 0.007804 -0.229425 NA
9092 -0.031244 0.010754 -0.020154 NA
9094 -0.065345 0.014192 -0.050226 NA
9098 -0.051161 0.011280 -0.039304 NA
9104 -0.126385 0.007268 -0.118199 NA
9108 -0.048618 0.013333 -0.034637 NA
9110 -0.072766 0.061074 -0.007248 NA
9112 -0.100940 -0.001588 -0.102688 NA
9118 -0.077487 0.023093 -0.052605 NA
912 -0.231585 0.037901 -0.184906 NA
9122 -0.040828 0.008224 -0.032269 NA
9124 -0.034136 0.021932 -0.011455 NA
9129 -0.159962 0.010376 -0.147927 NA
9131 -0.032062 -0.005923 -0.038175 NA
9132 -1.000000 0.000000 -1.000000 NA
9135 -0.074469 0.000595 -0.073829 NA
9138 0.161031 -0.004856 0.156957 NA
9142 0.031585 0.005249 0.036668 NA
9143 -0.048431 0.072328 0.027400 NA
9144 -0.045060 0.013518 -0.030934 NA
9147 -0.035695 0.021321 -0.013613 NA
9148 -0.034820 0.018971 -0.015189 NA
9150 0.237120 0.007612 0.242927 NA
9153 -0.037193 0.034818 -0.001080 NA
9157 0.032613 0.000781 0.033368 NA
9160 -0.644602 0.055085 -0.554010 NA
9161 0.092376 -0.003788 0.088939 NA
9163 -0.064926 0.048025 -0.013784 NA
9164 -0.166927 0.027139 -0.135258 NA
9165 -0.024056 0.005380 -0.018546 NA
9170 -0.070106 0.010092 -0.059307 NA
9174 -0.059323 0.047268 -0.009251 NA
9176 -0.024004 0.016018 -0.007602 NA
9177 -0.052614 0.048627 -0.001429 NA
9178 -0.190238 -0.001237 -0.191710 NA
918 -0.047029 0.040737 -0.004376 NA
9184 -0.066852 0.048469 -0.015143 NA
9189 -0.070458 0.028589 -0.039854 NA
9197 0.082556 -0.003330 0.079501 NA
9198 -0.060023 -0.006602 -0.067021 NA
9199 -0.068919 0.040041 -0.026119 NA
92 -0.049541 0.045716 -0.001560 NA
920 -0.135175 0.010330 -0.123448 NA
9202 -0.053638 0.052072 0.001227 NA
9208 -0.035619 0.033134 -0.001305 NA
921 -0.316344 0.009028 -0.304461 NA
9211 -0.206581 0.029005 -0.171584 NA
9213 -0.308703 0.002203 -0.305820 NA
9216 -0.038169 0.035679 -0.001129 NA
9217 -0.078970 0.033138 -0.043215 NA
9221 -0.390018 -0.002522 -0.393524 NA
9224 -0.045984 0.035300 -0.009061 NA
9228 -0.058152 -0.001777 -0.060032 NA
923 -0.089022 0.016047 -0.071547 NA
9232 -0.177031 -0.003093 -0.180672 NA
9233 -0.216610 0.035137 -0.173862 NA
9236 -0.314407 0.015016 -0.294669 NA
9241 -0.050737 0.009490 -0.040766 NA
9244 0.029080 0.028774 0.057018 NA
9250 -0.040995 -0.007557 -0.048862 NA
9251 -0.096041 0.026601 -0.066885 NA
9253 -0.269176 -0.000569 -0.269898 NA
9254 -0.136014 0.047271 -0.082314 NA
9258 -0.350703 -0.001077 -0.352158 NA
9261 -0.089800 0.013596 -0.074983 NA
9269 -0.758523 0.017659 -0.727469 NA
9273 -0.039239 0.034854 -0.003017 NA
9276 -0.071781 0.000222 -0.071543 NA
9277 -0.029493 0.013207 -0.015897 NA
9279 -0.050622 0.021073 -0.028483 NA
9280 -0.172756 0.020772 -0.148395 NA
9281 -0.058478 0.024717 -0.032316 NA
9284 -0.129443 0.030350 -0.095164 NA
9285 -0.288707 0.013099 -0.271826 NA
9286 -0.159274 0.002370 -0.156526 NA
9288 -0.124203 0.013961 -0.108508 NA
9289 -0.045257 -0.005243 -0.050738 NA
9290 -0.259239 0.016422 -0.238559 NA
9296 -0.778899 0.005090 -0.769845 NA
93 0.004542 -0.006414 -0.001843 NA
9303 -0.977698 0.000148 -0.977405 NA
9304 -0.055069 -0.004145 -0.059442 NA
9308 -0.199844 0.015664 -0.181049 NA
9310 -0.092146 0.023953 -0.065986 NA
9311 -0.315772 0.236911 -0.004051 NA
9317 0.128657 0.023915 0.149495 NA
9318 -0.259778 0.001340 -0.258090 NA
9319 -0.054240 0.022731 -0.030275 NA
932 -0.091998 0.039347 -0.049031 NA
9321 -0.147242 0.008320 -0.137698 NA
9323 -0.065440 0.002212 -0.063083 NA
9324 -0.054236 -0.000512 -0.054776 NA
9326 -0.051360 0.010901 -0.039900 NA
9327 -0.159467 0.005878 -0.152651 NA
9328 -0.205452 -0.009332 -0.216701 NA
9337 -0.024400 0.005563 -0.018702 NA
9338 -0.053920 0.021206 -0.031571 NA
9341 -0.029184 0.005246 -0.023784 NA
9348 -0.187039 0.079631 -0.092515 NA
9353 -0.053924 0.013301 -0.039905 NA
9356 -0.024669 0.032946 0.009090 NA
9360 -0.237947 0.131342 -0.075352 NA
9363 -0.095704 0.136460 0.053816 NA
9365 -0.063521 0.027975 -0.033769 NA
937 -0.076756 0.020185 -0.055022 NA
9373 -0.029693 -0.008570 -0.038517 NA
9377 -0.209890 0.013179 -0.193944 NA
9382 -0.244712 0.051511 -0.180596 NA
9383 -0.045386 0.010380 -0.034535 NA
9386 -0.100988 0.032953 -0.064707 NA
9387 -0.066028 -0.005312 -0.071691 NA
9391 -0.100199 0.029030 -0.068260 NA
9403 -0.207928 0.013198 -0.191985 NA
9405 -0.037759 0.019101 -0.017937 NA
9406 -0.293011 -0.002893 -0.296751 NA
9409 -0.375424 0.003353 -0.370813 NA
941 -0.178732 0.022104 -0.152678 NA
9425 -0.130970 0.083861 -0.036125 NA
9427 -0.242540 -0.000119 -0.242688 NA
9429 -0.014499 0.034505 0.020507 NA
9430 -0.128733 0.018926 -0.107371 NA
9432 -0.211306 0.042994 -0.159227 NA
9434 -0.285644 0.032970 -0.243256 NA
9435 -0.041459 0.003911 -0.037385 NA
9442 -0.130942 0.045973 -0.078950 NA
9443 -0.047696 0.019909 -0.026837 NA
9445 -0.237561 0.028133 -0.202744 NA
945 -0.132000 0.015881 -0.114022 NA
9453 -0.040029 0.002630 -0.037293 NA
